date,close,volume,ticker
2024-12-09,144.7,6258634,XLV
2024-12-10,144.1,7200614,XLV
2024-12-11,142.14,6895008,XLV
2024-12-12,141.01,5994213,XLV
2024-12-13,140.99,7599399,XLV
2024-12-16,139.31,9476630,XLV
2024-12-17,139.21,10280072,XLV
2024-12-18,137.32,14448057,XLV
2024-12-19,136.28,11929337,XLV
2024-12-20,138.0,12098414,XLV
2024-12-23,138.75,8050472,XLV
2024-12-24,139.32,3139251,XLV
2024-12-26,139.6,4720422,XLV
2024-12-27,138.95,5948122,XLV
2024-12-30,137.24,6890556,XLV
2024-12-31,137.57,6627203,XLV
2025-01-02,137.61,8973032,XLV
2025-01-03,138.96,8289345,XLV
2025-01-06,139.02,8653497,XLV
2025-01-07,139.71,12639744,XLV
2025-01-08,140.43,7827396,XLV
2025-01-10,139.64,10344054,XLV
2025-01-13,141.46,9422242,XLV
2025-01-14,140.0,10277827,XLV
2025-01-15,140.57,11388426,XLV
2025-01-16,141.13,8512136,XLV
2025-01-17,140.18,7668273,XLV
2025-01-21,142.5,7257829,XLV
2025-01-22,142.18,8189904,XLV
2025-01-23,144.08,8032946,XLV
2025-01-24,144.31,8127872,XLV
2025-01-27,147.55,12311304,XLV
2025-01-28,146.52,9686428,XLV
2025-01-29,145.66,8159200,XLV
2025-01-30,147.34,7705191,XLV
2025-01-31,146.87,9213355,XLV
2025-02-03,147.44,13001514,XLV
2025-02-04,147.04,11762048,XLV
2025-02-05,148.45,10042275,XLV
2025-02-06,147.12,12422219,XLV
2025-02-07,146.43,11199692,XLV
2025-02-10,146.3,7374356,XLV
2025-02-11,146.03,6635040,XLV
2025-02-12,145.82,7572280,XLV
2025-02-13,146.39,6293261,XLV
2025-02-14,144.8,5299228,XLV
2025-02-18,144.52,11366845,XLV
2025-02-19,146.4,6296079,XLV
2025-02-20,147.22,6264773,XLV
2025-02-21,146.43,8646974,XLV
2025-02-24,147.62,7559370,XLV
2025-02-25,148.89,11981261,XLV
2025-02-26,147.82,6566828,XLV
2025-02-27,147.22,7377044,XLV
2025-02-28,148.93,8453744,XLV
2025-03-03,149.58,9459273,XLV
2025-03-04,148.19,10804677,XLV
2025-03-05,149.68,7597734,XLV
2025-03-06,149.27,7122176,XLV
2025-03-07,149.28,8532510,XLV
2025-03-10,147.67,13577787,XLV
2025-03-11,146.06,9411939,XLV
2025-03-12,144.6,7141081,XLV
2025-03-13,143.83,8041574,XLV
2025-03-14,144.93,6761296,XLV
2025-03-17,146.77,6017373,XLV
2025-03-18,146.84,5528032,XLV
2025-03-19,146.92,6156298,XLV
2025-03-20,147.01,8034118,XLV
2025-03-21,146.6,7635316,XLV
2025-03-24,147.15,6500813,XLV
2025-03-25,145.27,6502030,XLV
2025-03-26,144.74,8759221,XLV
2025-03-27,144.97,6264332,XLV
2025-03-28,144.52,6210808,XLV
2025-03-31,146.01,8085670,XLV
2025-04-01,143.34,9906066,XLV
2025-04-02,144.3,6392678,XLV
2025-04-03,143.13,10990921,XLV
2025-04-04,135.28,21341099,XLV
2025-04-07,134.47,29940306,XLV
2025-04-08,132.98,20860411,XLV
2025-04-09,138.76,39444680,XLV
2025-04-10,134.89,21957352,XLV
2025-04-11,136.87,10755630,XLV
2025-04-14,138.54,7437345,XLV
2025-04-15,137.69,6239000,XLV
2025-04-16,136.29,8150800,XLV
2025-04-17,135.49,9662773,XLV
2025-04-21,132.57,6456085,XLV
2025-04-22,135.06,8012486,XLV
2025-04-23,135.73,9503247,XLV
2025-04-24,137.39,5432961,XLV
2025-04-25,138.05,6438431,XLV
2025-04-28,138.6,5803428,XLV
2025-04-29,139.28,7812100,XLV
2025-04-30,140.47,6827847,XLV
2025-05-01,136.64,10363184,XLV
2025-05-02,138.53,9777135,XLV
2025-05-05,138.14,5479960,XLV
2025-05-06,134.33,11625944,XLV
2025-05-07,135.36,6440514,XLV
2025-05-08,134.14,10558242,XLV
2025-05-09,132.68,7555209,XLV
2025-05-12,135.96,15211487,XLV
2025-05-13,131.87,17816962,XLV
2025-05-14,128.77,19579482,XLV
2025-05-15,130.46,18792674,XLV
2025-05-16,133.09,12901782,XLV
2025-05-19,134.37,11645235,XLV
2025-05-20,134.7,11644698,XLV
2025-05-21,131.58,16635924,XLV
2025-05-22,130.55,12722641,XLV
2025-05-23,130.34,9127098,XLV
2025-05-27,132.16,12304443,XLV
2025-05-28,131.48,11087470,XLV
2025-05-29,132.36,10673735,XLV
2025-05-30,132.64,11651333,XLV
2025-06-02,132.72,11845031,XLV
2025-06-03,133.03,14304622,XLV
2025-06-04,133.29,9986080,XLV
2025-06-05,133.11,13705543,XLV
2025-06-06,134.38,9153482,XLV
2025-06-09,134.15,9976863,XLV
2025-06-10,135.68,11488020,XLV
2025-06-11,135.75,13644041,XLV
2025-06-12,136.81,9809545,XLV
2025-06-13,136.13,13722759,XLV
2025-06-16,135.71,14170992,XLV
2025-06-17,133.47,13506002,XLV
2025-06-18,133.24,12185261,XLV
2025-06-20,132.6,13745102,XLV
2025-06-23,132.16,14181644,XLV
2025-06-24,133.78,11272914,XLV
2025-06-25,133.9,11996841,XLV
2025-06-26,134.22,13177723,XLV
2025-06-27,133.93,13818457,XLV
2025-06-30,134.79,12407654,XLV
2025-07-01,136.71,21204317,XLV
2025-07-02,135.36,13720388,XLV
2025-07-03,135.5,7282662,XLV
2025-07-07,134.36,14052702,XLV
2025-07-08,134.97,19486044,XLV
2025-07-09,135.49,13963895,XLV
2025-07-10,136.32,17670454,XLV
2025-07-11,135.19,14246953,XLV
2025-07-14,135.03,11095395,XLV
2025-07-15,132.6,17095552,XLV
2025-07-16,134.25,14142114,XLV
2025-07-17,132.72,15740942,XLV
2025-07-18,131.84,13245489,XLV
2025-07-21,131.09,9468736,XLV
2025-07-22,133.53,16681891,XLV
2025-07-23,136.27,16623992,XLV
2025-07-24,135.76,11054765,XLV
2025-07-25,136.48,9540321,XLV
2025-07-28,135.29,9780254,XLV
2025-07-29,134.43,14967647,XLV
2025-07-30,134.19,11634605,XLV
2025-07-31,130.43,26441560,XLV
2025-08-01,131.13,20736159,XLV
2025-08-04,133.01,11331033,XLV
2025-08-05,132.5,14319632,XLV
2025-08-06,130.51,14342796,XLV
2025-08-07,129.01,24421932,XLV
2025-08-08,130.16,13747116,XLV
2025-08-11,130.29,14473985,XLV
2025-08-12,131.19,17221273,XLV
2025-08-13,133.29,15069862,XLV
2025-08-14,133.96,15463979,XLV
2025-08-15,136.21,13929623,XLV
2025-08-18,135.89,12572019,XLV
2025-08-19,136.76,13578230,XLV
2025-08-20,137.5,14607012,XLV
2025-08-21,137.04,13218890,XLV
2025-08-22,138.17,11898622,XLV
2025-08-25,136.2,10680951,XLV
2025-08-26,137.05,11397519,XLV
2025-08-27,136.97,8321680,XLV
2025-08-28,136.43,9165745,XLV
2025-08-29,137.43,9655701,XLV
